id,orderId,productId,variantId,productName,productDescription,variantName,variantAttributes,sku,price,quantity,imageUrl,subtotal
89194d68-23da-4e81-a114-92797940fc78,d5ef9ab8-816b-42b7-a2a7-3f2ac7d8abeb,eb6d18a0-a72b-4953-a07f-53016ae561fd,,Google Nest Basic,High-quality google nest basic with excellent features and premium build quality. Perfect for smart ...,,{},SMA-1312,136.63,3,https://images.example.com/products/SMA-1312_1.jpg,409.89
b99b5a7b-0232-48f3-8232-8510679a984d,d5ef9ab8-816b-42b7-a2a7-3f2ac7d8abeb,6153f3ec-ee5d-4b35-8477-54eed8e9d0b3,,Camera Lens Standard,High-quality camera lens standard with excellent features and premium build quality. Perfect for cam...,,{},CAM-7111,429.59,4,https://images.example.com/products/CAM-7111_1.jpg,1718.36
17d4789b-9d7f-4349-af56-cae0404deb1d,c3a2f1fb-e4f7-4d05-bdef-db098f06de7e,18ab8c3a-7e68-4bb5-841b-4854ec2ba2fa,,DSLR Camera Standard,High-quality dslr camera standard with excellent features and premium build quality. Perfect for cam...,,{},CAM-5979,691.87,1,https://images.example.com/products/CAM-5979_1.jpg,691.87
58dcc7ae-1388-4bcd-94f5-d23400139c9e,c3a2f1fb-e4f7-4d05-bdef-db098f06de7e,11fa87c3-e1aa-42f6-84a8-5b7d176337cd,,ASUS ZenBook Elite,High-quality asus zenbook elite with excellent features and premium build quality. Perfect for lapto...,,{},LAP-4804,1090.36,2,https://images.example.com/products/LAP-4804_1.jpg,2180.72
287ebd84-88b0-403d-9885-ec6136e86b35,e9680c2c-6fcb-48b3-8e27-7cd43b16205e,938f13bb-7a3d-4850-86b8-6abd45e3d509,,Heart Rate Monitor Premium,High-quality heart rate monitor premium with excellent features and premium build quality. Perfect f...,,{},WEA-9177,257.77,4,https://images.example.com/products/WEA-9177_1.jpg,1031.08
bb1d0a74-b842-486a-a2c7-d8646ca34076,e9680c2c-6fcb-48b3-8e27-7cd43b16205e,cad8160a-185e-44a1-99d7-9e208353217f,eeee8d0e-dc4d-4c4c-9e50-b3f4c5ac05c5,Blouse Elite,High-quality blouse elite with excellent features and premium build quality. Perfect for women's clo...,,"{""color"": ""Green"", ""size"": ""XS""}",WOM-5498-GXS,86.61,1,https://images.example.com/products/WOM-5498_1.jpg,86.61
588972e5-ce67-4c38-ab79-1d708eccbd30,db2a4734-cc8f-49e3-a601-a9d8df34dfd1,f013dc6e-c11b-46dd-9e14-2641ead86304,,AirPods Pro Basic,High-quality airpods pro basic with excellent features and premium build quality. Perfect for audio ...,,{},AUD-7038,218.53,1,https://images.example.com/products/AUD-7038_1.jpg,218.53
dc8d906f-3b56-4c29-9dec-84250e657970,db2a4734-cc8f-49e3-a601-a9d8df34dfd1,8e93c4c9-3182-4c61-96da-36cd10ed3f77,,Smart Ring Basic,High-quality smart ring basic with excellent features and premium build quality. Perfect for wearabl...,,{},WEA-9147,379.83,1,https://images.example.com/products/WEA-9147_1.jpg,379.83
5bd378e2-86e3-4c8b-8509-3b001eb51084,db2a4734-cc8f-49e3-a601-a9d8df34dfd1,2ec26918-1d00-4b8e-bd78-6099a5663a1f,eb609d3f-6ab2-4acd-a9e1-52d0cfd47691,Watch Deluxe,High-quality watch deluxe with excellent features and premium build quality. Perfect for accessories...,,"{""color"": ""Yellow"", ""size"": ""S""}",ACC-1425-YS,84.06,3,https://images.example.com/products/ACC-1425_1.jpg,252.18
c3247d43-cc0d-423b-84c2-085861d6b04b,db2a4734-cc8f-49e3-a601-a9d8df34dfd1,93f54268-3877-43c2-b776-eeafbc5381bd,,Watch,High-quality watch with excellent features and premium build quality. Perfect for accessories enthus...,,{},ACC-5831,92.29,4,https://images.example.com/products/ACC-5831_1.jpg,369.16
e3a1bd61-b22c-41bc-a51d-8b50f2ec9b58,db2a4734-cc8f-49e3-a601-a9d8df34dfd1,2378653d-ca7f-4ba3-91b0-fdf82ea394c6,,Belt Basic,High-quality belt basic with excellent features and premium build quality. Perfect for accessories e...,,{},ACC-3793,138.76,2,https://images.example.com/products/ACC-3793_1.jpg,277.52
4b5794b5-1289-4b0d-8a75-89290903c44f,db2a4734-cc8f-49e3-a601-a9d8df34dfd1,88aead94-42f6-4f0b-b998-bd1dd02907ca,,Polo Shirt Deluxe,High-quality polo shirt deluxe with excellent features and premium build quality. Perfect for men's ...,,{},MEN-8143,194.27,3,https://images.example.com/products/MEN-8143_1.jpg,582.8100000000001
ca0b22d4-9a2f-48b9-b906-e2e29254caba,ae46677a-d47b-4ff2-bd70-8ef2afa2ddde,7850c2ac-abe3-4747-a59a-3f6721792939,,Sweater,High-quality sweater with excellent features and premium build quality. Perfect for women's clothing...,,{},WOM-1087,189.69,3,https://images.example.com/products/WOM-1087_1.jpg,569.0699999999999
7ff84de2-6c31-4299-ba43-8c6ba934e796,ae46677a-d47b-4ff2-bd70-8ef2afa2ddde,e64d0e13-600a-41fb-8ba3-3900e982b99e,,Summer Dress Plus,High-quality summer dress plus with excellent features and premium build quality. Perfect for women'...,,{},WOM-3025,69.07,4,https://images.example.com/products/WOM-3025_1.jpg,276.28
532df7fe-d87e-4121-9424-da815f390aa8,c51c66ab-7c76-48c0-87a2-c611c63df96b,a9fbfa3e-2c9d-447c-8c32-69ae329cff8e,,Sweater Standard,High-quality sweater standard with excellent features and premium build quality. Perfect for women's...,,{},WOM-9470,268.86,1,https://images.example.com/products/WOM-9470_1.jpg,268.86
8b58903d-35d2-49f4-a493-00ddd1a773d4,c51c66ab-7c76-48c0-87a2-c611c63df96b,7454e4a1-bc2c-4330-8aff-7301516b1a2b,29ad8d33-92b1-45bf-830b-150d93f76895,Skinny Jeans Standard,High-quality skinny jeans standard with excellent features and premium build quality. Perfect for wo...,,"{""color"": ""Blue"", ""size"": ""XS""}",WOM-6945-BXS,162.52,3,https://images.example.com/products/WOM-6945_1.jpg,487.56000000000006
54af33f8-1b1d-489e-b61c-2124c1e9b606,c51c66ab-7c76-48c0-87a2-c611c63df96b,71768175-68a5-4711-b2f3-34193f7bc5f3,,VR Headset Elite,High-quality vr headset elite with excellent features and premium build quality. Perfect for gaming ...,,{},GAM-2416,1376.26,2,https://images.example.com/products/GAM-2416_1.jpg,2752.52
3355d800-f841-44a3-908a-5ba9f9b8b82b,c51c66ab-7c76-48c0-87a2-c611c63df96b,938f13bb-7a3d-4850-86b8-6abd45e3d509,,Heart Rate Monitor Premium,High-quality heart rate monitor premium with excellent features and premium build quality. Perfect f...,,{},WEA-9177,257.77,1,https://images.example.com/products/WEA-9177_1.jpg,257.77
f1343917-4694-422f-a176-daa7af96f22c,c51c66ab-7c76-48c0-87a2-c611c63df96b,1647f98e-22e1-44e3-86f6-ac850adecf88,,Beats Studio Pro,High-quality beats studio pro with excellent features and premium build quality. Perfect for audio &...,,{},AUD-9834,159.36,1,https://images.example.com/products/AUD-9834_1.jpg,159.36
042a098f-1361-410c-b3d7-95d9cd9b3ef4,249e75f4-229b-46fa-ab69-5ee702d41c31,76f9dbfe-16db-4f21-b54d-1aed264b31b2,,Surface Pro Basic,High-quality surface pro basic with excellent features and premium build quality. Perfect for tablet...,,{},TAB-2927,225.99,4,https://images.example.com/products/TAB-2927_1.jpg,903.96
c40be058-dde4-488a-bbf7-029905b47982,249e75f4-229b-46fa-ab69-5ee702d41c31,8b32c096-ee25-4c93-899b-0d4e61517670,,Cardigan Pro,High-quality cardigan pro with excellent features and premium build quality. Perfect for women's clo...,,{},WOM-3627,156.83,3,https://images.example.com/products/WOM-3627_1.jpg,470.49
b6b6df03-4c59-4c81-b0d6-040b92c4033e,249e75f4-229b-46fa-ab69-5ee702d41c31,988f10c3-27bd-464f-a465-23c50d91e2d9,,Laptop Bag,High-quality laptop bag with excellent features and premium build quality. Perfect for bags & luggag...,,{},BAG-7139,263.38,3,https://images.example.com/products/BAG-7139_1.jpg,790.14
bf27923c-de2d-483c-bdf0-eb2f964523ce,249e75f4-229b-46fa-ab69-5ee702d41c31,1c8d8cde-2da7-44f4-9fa6-88d11db03e19,,Gaming Keyboard Deluxe,High-quality gaming keyboard deluxe with excellent features and premium build quality. Perfect for g...,,{},GAM-8412,1458.69,2,https://images.example.com/products/GAM-8412_1.jpg,2917.38
7ec19b91-1d6b-422d-b35a-deaa47863973,3d68e2c9-ba44-41b9-93ba-5b4e3263731f,17154c1e-69ac-40af-9ae3-5216484d15de,,Henley Standard,High-quality henley standard with excellent features and premium build quality. Perfect for men's cl...,,{},MEN-5702,84.36,1,https://images.example.com/products/MEN-5702_1.jpg,84.36
40cf8403-ea60-4ced-8c88-534251239f7c,3d68e2c9-ba44-41b9-93ba-5b4e3263731f,dbbb710f-7d10-4704-91ca-86b9cb893334,,Sweater Basic,High-quality sweater basic with excellent features and premium build quality. Perfect for women's cl...,,{},WOM-2478,45.45,4,https://images.example.com/products/WOM-2478_1.jpg,181.8
f125768b-b4bf-4143-817e-c60696b6c258,3d68e2c9-ba44-41b9-93ba-5b4e3263731f,f715ef9b-5f5d-4433-9633-798abb23c19a,,Lenovo Tab Pro,High-quality lenovo tab pro with excellent features and premium build quality. Perfect for tablets e...,,{},TAB-5949,420.64,1,https://images.example.com/products/TAB-5949_1.jpg,420.64
ecdb5ebf-8aa5-409a-8599-d6c76cc0858a,674e5718-a080-4e00-b1f2-3e0de19f8187,094d4256-9e9e-49b4-8e0b-04efe23b2385,,Galaxy Tab Pro,High-quality galaxy tab pro with excellent features and premium build quality. Perfect for tablets e...,,{},TAB-8672,348.3,2,https://images.example.com/products/TAB-8672_1.jpg,696.6
2fad6d07-a6e8-43dd-a057-9d465c26d9b5,969ba4c6-154d-4525-a6ed-d222d3c84b6e,3450138b-48be-46cc-b32a-164cb1d7fc22,8c197f52-e955-4651-b6e7-bf8948177538,Leggings Premium,High-quality leggings premium with excellent features and premium build quality. Perfect for women's...,,"{""color"": ""Black"", ""size"": ""S""}",WOM-8433-BS,40.86,2,https://images.example.com/products/WOM-8433_1.jpg,81.72
d104c64d-3bf2-4b96-b76d-a8f7e22a94b6,969ba4c6-154d-4525-a6ed-d222d3c84b6e,f6a03f62-b489-4f2d-a650-3cbd9de1104a,,iPhone Pro Max Plus,High-quality iphone pro max plus with excellent features and premium build quality. Perfect for smar...,,{},SMA-3955,1410.31,1,https://images.example.com/products/SMA-3955_1.jpg,1410.31
1e988cf2-c1d7-47d4-93fd-3178a7ef71ca,969ba4c6-154d-4525-a6ed-d222d3c84b6e,61d868f6-43c2-4bca-a33d-4eff3a4fb097,,Laptop Bag Standard,High-quality laptop bag standard with excellent features and premium build quality. Perfect for bags...,,{},BAG-4373,201.27,4,https://images.example.com/products/BAG-4373_1.jpg,805.08
51384b40-3211-45bc-b60f-d59dbffe6717,b925a1c1-f06a-4a76-ba40-4e6c9f05d411,dd1b50cf-8263-4865-9eef-7e3b3510c29d,,Google Nest Standard,High-quality google nest standard with excellent features and premium build quality. Perfect for sma...,,{},SMA-9570,291.39,4,https://images.example.com/products/SMA-9570_1.jpg,1165.56
d5c758d3-8cd2-458e-8742-cc04a1589ce8,b925a1c1-f06a-4a76-ba40-4e6c9f05d411,bb0f8a71-8075-4ae2-86cb-35a1972aa5a2,a109d6c3-e729-4b4d-b777-9f68aa31c35f,Sneakers Standard,High-quality sneakers standard with excellent features and premium build quality. Perfect for shoes ...,,"{""color"": ""Black"", ""size"": ""XS""}",SHO-3359-BXS,166.19,3,https://images.example.com/products/SHO-3359_1.jpg,498.57
ba721fdb-4925-4315-9f60-dff77b5ce24b,b925a1c1-f06a-4a76-ba40-4e6c9f05d411,a6efe868-4059-44e4-824d-35a981fd4caa,0433940e-e8e3-47d0-b056-31091002a0f6,Polo Shirt Pro,High-quality polo shirt pro with excellent features and premium build quality. Perfect for men's clo...,,"{""color"": ""White"", ""size"": ""XL""}",MEN-6531-WXL,156.26,2,https://images.example.com/products/MEN-6531_1.jpg,312.52
1bf29927-2c90-4a4a-a1fa-5ac110d88e75,b925a1c1-f06a-4a76-ba40-4e6c9f05d411,f7de761f-29f6-4cee-8db2-ebb8f5932aa0,,Button-up Standard,High-quality button-up standard with excellent features and premium build quality. Perfect for men's...,,{},MEN-2041,204.77,1,https://images.example.com/products/MEN-2041_1.jpg,204.77
cb151d47-ebb1-46e1-8891-2cedf3fa4a83,b925a1c1-f06a-4a76-ba40-4e6c9f05d411,54aacb3f-63df-42cd-929f-d3eb3e7b135f,f0882b30-800f-4d64-90ae-85887b88d083,Running Shoes Deluxe,High-quality running shoes deluxe with excellent features and premium build quality. Perfect for sho...,,"{""color"": ""Red"", ""size"": ""XS""}",SHO-8615-RXS,30.28,1,https://images.example.com/products/SHO-8615_1.jpg,30.28
72b03345-29bd-4337-8111-e18c2368186b,b925a1c1-f06a-4a76-ba40-4e6c9f05d411,9333e1d6-1519-4747-8ab1-9e37fe6e2e0c,,OnePlus Nord Deluxe,High-quality oneplus nord deluxe with excellent features and premium build quality. Perfect for smar...,,{},SMA-3557,1107.57,2,https://images.example.com/products/SMA-3557_1.jpg,2215.14
238d68fc-f895-4dc0-a33e-5eb6482df90b,a1855e25-cd92-4826-92f0-8a39dc1f1901,363ef7bf-30e4-49fc-b0a3-c1e957ed8e46,,Photo Printer Standard,High-quality photo printer standard with excellent features and premium build quality. Perfect for c...,,{},CAM-8799,398.55,3,https://images.example.com/products/CAM-8799_1.jpg,1195.65
d68f5f80-2895-4052-91f5-b66570d21ef7,a1855e25-cd92-4826-92f0-8a39dc1f1901,fe014834-2513-4470-a1ac-7b302a8328a4,,Xiaomi Redmi Elite,High-quality xiaomi redmi elite with excellent features and premium build quality. Perfect for smart...,,{},SMA-8993,1556.92,1,https://images.example.com/products/SMA-8993_1.jpg,1556.92
54245a35-b28f-482a-99a8-72b69b1a87e3,a1855e25-cd92-4826-92f0-8a39dc1f1901,485a1789-7c4e-41f4-a388-812dc74f6905,80379482-cea3-49cd-9959-48b6390b3ffd,Summer Dress Elite,High-quality summer dress elite with excellent features and premium build quality. Perfect for women...,,"{""color"": ""Blue"", ""size"": ""XXL""}",WOM-2457-BXXL,80.2,1,https://images.example.com/products/WOM-2457_1.jpg,80.2
095f250a-3218-4755-a286-b1b44bd6848f,a1855e25-cd92-4826-92f0-8a39dc1f1901,8292fb6e-e462-4efa-8541-aa2e0f04a030,,Pixel Pro Premium,High-quality pixel pro premium with excellent features and premium build quality. Perfect for smartp...,,{},SMA-4787,2448.54,3,https://images.example.com/products/SMA-4787_1.jpg,7345.62
1c57199a-844e-4cde-80ea-cf1c68e021a7,a1855e25-cd92-4826-92f0-8a39dc1f1901,d386e7da-38e6-438f-a04b-b7848ff2f491,,Boots Plus,High-quality boots plus with excellent features and premium build quality. Perfect for shoes enthusi...,,{},SHO-8111,156.64,1,https://images.example.com/products/SHO-8111_1.jpg,156.64
cdfb4490-7031-42ca-98c2-1e28b08f443d,a1855e25-cd92-4826-92f0-8a39dc1f1901,17154c1e-69ac-40af-9ae3-5216484d15de,1d3aeb72-77a1-47d1-ae99-761af07a82eb,Henley Standard,High-quality henley standard with excellent features and premium build quality. Perfect for men's cl...,,"{""color"": ""Blue"", ""size"": ""XXL""}",MEN-5702-BXXL,87.64,3,https://images.example.com/products/MEN-5702_1.jpg,262.92
c6425472-7826-4c4e-a441-f933fd5b9079,9069062f-d6b4-46b1-a5ed-6636ccc43be7,53fd0878-501b-4654-9800-c0f41d8fc01d,,JBL Free Premium,High-quality jbl free premium with excellent features and premium build quality. Perfect for audio &...,,{},AUD-3224,274.78,3,https://images.example.com/products/AUD-3224_1.jpg,824.3399999999999
d23c8527-3204-4efa-89e1-66815081c108,bffb2965-831e-4695-9e94-7af735b4d31e,4849d0d9-9c42-48f8-b89b-05d93024bd0b,,School Uniform Premium,High-quality school uniform premium with excellent features and premium build quality. Perfect for k...,,{},KID-1741,264.25,2,https://images.example.com/products/KID-1741_1.jpg,528.5
8f8906cf-9284-49e6-9018-b0844191acbe,bffb2965-831e-4695-9e94-7af735b4d31e,ca635524-b780-43d9-9b3a-3fd3ec36f6c7,,Smart Lock Basic,High-quality smart lock basic with excellent features and premium build quality. Perfect for smart h...,,{},SMA-4104,254.46,1,https://images.example.com/products/SMA-4104_1.jpg,254.46
72452a4d-1f06-4c2f-b2e6-1bb63e1c6892,bffb2965-831e-4695-9e94-7af735b4d31e,cff9b57f-7dea-42b5-9c23-75db5a09e874,,Smart Glasses Premium,High-quality smart glasses premium with excellent features and premium build quality. Perfect for we...,,{},WEA-1696,61.47,3,https://images.example.com/products/WEA-1696_1.jpg,184.41
81462474-8701-4229-b867-b131028a7f91,dbf38b0f-e08c-412d-8ce8-07f263129a14,a1ad591c-e6ed-4c9c-9454-432914a14597,,Handbag Standard,High-quality handbag standard with excellent features and premium build quality. Perfect for bags & ...,,{},BAG-8474,244.74,2,https://images.example.com/products/BAG-8474_1.jpg,489.48
05436c00-1018-4c89-a020-20eb0b127033,dbf38b0f-e08c-412d-8ce8-07f263129a14,719a940d-b31a-465d-a33b-66407cc085a7,,Polo Shirt Premium,High-quality polo shirt premium with excellent features and premium build quality. Perfect for men's...,,{},MEN-7394,38.33,4,https://images.example.com/products/MEN-7394_1.jpg,153.32
68605e45-1765-485c-9e45-fdcff1f2e74d,1f26155c-4faf-44b5-8739-c293ab959eac,f6a25213-23ae-4e96-9c43-e9f54444eef9,,Gaming Chair,High-quality gaming chair with excellent features and premium build quality. Perfect for gaming enth...,,{},GAM-5803,2349.78,3,https://images.example.com/products/GAM-5803_1.jpg,7049.34
89f42961-018d-4f25-a673-c571872c6fc5,764a3193-b45f-4b98-99dc-832b21a5d13b,0acd8e23-2afc-4bd4-aac5-07e4151a03f9,,Gaming Mouse Pro,High-quality gaming mouse pro with excellent features and premium build quality. Perfect for gaming ...,,{},GAM-2313,934.41,1,https://images.example.com/products/GAM-2313_1.jpg,934.41
68c8b41e-51e6-427b-807f-26afd24e728e,3d49d3a9-ab20-4928-901a-8cde01a1af42,563b480a-d429-4b59-b453-656b2cacb7ff,,Echo Dot Elite,High-quality echo dot elite with excellent features and premium build quality. Perfect for smart hom...,,{},SMA-2995,169.1,3,https://images.example.com/products/SMA-2995_1.jpg,507.29999999999995
85103ea7-5228-4b1d-bba8-50d343d35167,001b551f-44d3-48e7-8265-f296085d9920,a6bbcd06-20b8-4a3d-9da9-40edf0bb4773,,Dress Shoes,High-quality dress shoes with excellent features and premium build quality. Perfect for shoes enthus...,,{},SHO-5583,185.67,1,https://images.example.com/products/SHO-5583_1.jpg,185.67
a059967f-fc8e-4094-9391-b34082f99758,001b551f-44d3-48e7-8265-f296085d9920,c6358634-ea53-4d52-b585-39607e6c0f46,70c8f2e8-dd5d-4c39-8b9a-24d39777839c,Hat Plus,High-quality hat plus with excellent features and premium build quality. Perfect for accessories ent...,,"{""color"": ""White"", ""size"": ""L""}",ACC-5990-WL,99.73,2,https://images.example.com/products/ACC-5990_1.jpg,199.46
3ca10206-70ff-42f8-a961-13a923c4ba71,001b551f-44d3-48e7-8265-f296085d9920,c1359eeb-d573-49ab-b69a-68f83211089b,,Handbag Basic,High-quality handbag basic with excellent features and premium build quality. Perfect for bags & lug...,,{},BAG-4830,32.0,3,https://images.example.com/products/BAG-4830_1.jpg,96.0
3c1618b8-fc9c-48f7-8857-bbc50a9018ec,39fe1a61-1d64-466e-a5f9-51bd595b4959,aaec88da-bf5c-4215-957e-5cbb3af02199,,Health Monitor Elite,High-quality health monitor elite with excellent features and premium build quality. Perfect for wea...,,{},WEA-4277,60.23,3,https://images.example.com/products/WEA-4277_1.jpg,180.69
0029f4fb-de8c-4149-8f46-0fe36eca4155,031da79d-8da8-46a2-9e9c-6ca42f8bf5db,9a190be6-d118-4bb7-9667-f52bba6bcda2,,Skinny Jeans Plus,High-quality skinny jeans plus with excellent features and premium build quality. Perfect for women'...,,{},WOM-2468,135.54,1,https://images.example.com/products/WOM-2468_1.jpg,135.54
0d8daa44-5bf2-431a-9aca-e480cee8a135,031da79d-8da8-46a2-9e9c-6ca42f8bf5db,5fa56508-25c8-49f0-bd32-49dff94802e1,,Hoodie Deluxe,High-quality hoodie deluxe with excellent features and premium build quality. Perfect for men's clot...,,{},MEN-7235,110.08,4,https://images.example.com/products/MEN-7235_1.jpg,440.32
25d8c66f-ef68-4a60-a890-1243053c14ca,24ed2581-536e-4841-9c70-3bce90e4ee67,8ec7959f-beb5-4e34-b7e8-90215c7ce3fb,,Marshall Monitor Standard,High-quality marshall monitor standard with excellent features and premium build quality. Perfect fo...,,{},AUD-5738,293.26,1,https://images.example.com/products/AUD-5738_1.jpg,293.26
48d0248a-81e8-4766-8fd6-5a15efa766fc,f0c1b1b4-c4e6-4be3-a75d-0008e47be0d1,7a918392-a726-4177-9c37-49ead1a96498,,Jewelry Standard,High-quality jewelry standard with excellent features and premium build quality. Perfect for accesso...,,{},ACC-4143,198.54,3,https://images.example.com/products/ACC-4143_1.jpg,595.62
e1609840-3a7f-449a-9e4e-daa60a48e31e,f0c1b1b4-c4e6-4be3-a75d-0008e47be0d1,57734fa6-e8d7-461e-9857-b3dd8290766f,,iPad Air Deluxe,High-quality ipad air deluxe with excellent features and premium build quality. Perfect for tablets ...,,{},TAB-8649,516.45,1,https://images.example.com/products/TAB-8649_1.jpg,516.45
75dfcb50-a751-4331-8997-a10a912f4020,f0c1b1b4-c4e6-4be3-a75d-0008e47be0d1,fe014834-2513-4470-a1ac-7b302a8328a4,,Xiaomi Redmi Elite,High-quality xiaomi redmi elite with excellent features and premium build quality. Perfect for smart...,,{},SMA-8993,1556.92,2,https://images.example.com/products/SMA-8993_1.jpg,3113.84
16f61648-407f-4dba-bce8-8d96fa29a5e1,bfd2e131-0f20-4533-95c9-290330b5f797,2b6f5046-9b25-4174-a68e-718a005364e3,,Security Camera Deluxe,High-quality security camera deluxe with excellent features and premium build quality. Perfect for s...,,{},SMA-1984,242.33,2,https://images.example.com/products/SMA-1984_1.jpg,484.66
1e1d0368-375e-4583-a4cc-ba5ad813d453,bfd2e131-0f20-4533-95c9-290330b5f797,b10c01dd-2315-4944-8b5d-0855d54b90c2,,Alienware Gaming Standard,High-quality alienware gaming standard with excellent features and premium build quality. Perfect fo...,,{},LAP-8558,947.71,1,https://images.example.com/products/LAP-8558_1.jpg,947.71
08e46259-686c-4c3f-8bfd-8eb616af10a7,bfd2e131-0f20-4533-95c9-290330b5f797,e8b88fb0-a423-4050-9953-fcc7cd761c6b,,Skinny Jeans Plus,High-quality skinny jeans plus with excellent features and premium build quality. Perfect for women'...,,{},WOM-1050,192.2,1,https://images.example.com/products/WOM-1050_1.jpg,192.2
79874d63-8036-4ebc-900b-960a0c2b09f0,bfd2e131-0f20-4533-95c9-290330b5f797,53fd0878-501b-4654-9800-c0f41d8fc01d,,JBL Free Premium,High-quality jbl free premium with excellent features and premium build quality. Perfect for audio &...,,{},AUD-3224,274.78,4,https://images.example.com/products/AUD-3224_1.jpg,1099.12
1f4fb430-eb03-446e-8a0e-6b56d93cef4b,bfd2e131-0f20-4533-95c9-290330b5f797,c44969e1-8660-4e52-be78-176fd6fa0656,,iPad Air Elite,High-quality ipad air elite with excellent features and premium build quality. Perfect for tablets e...,,{},TAB-2517,119.94,3,https://images.example.com/products/TAB-2517_1.jpg,359.82
242c4b50-4579-45b7-b57e-b43a2ca135ca,bfd2e131-0f20-4533-95c9-290330b5f797,0acd8e23-2afc-4bd4-aac5-07e4151a03f9,,Gaming Mouse Pro,High-quality gaming mouse pro with excellent features and premium build quality. Perfect for gaming ...,,{},GAM-2313,934.41,1,https://images.example.com/products/GAM-2313_1.jpg,934.41
e80fda0d-6110-47e0-a0d4-2e997a9d2210,e2359d0e-5e08-43d7-9f5d-619220422839,0acd8e23-2afc-4bd4-aac5-07e4151a03f9,,Gaming Mouse Pro,High-quality gaming mouse pro with excellent features and premium build quality. Perfect for gaming ...,,{},GAM-2313,934.41,4,https://images.example.com/products/GAM-2313_1.jpg,3737.64
9903b645-4e71-4b01-8c79-97c3fd4b84bc,e2359d0e-5e08-43d7-9f5d-619220422839,a0a2fc63-d9bb-479e-a1f1-9c5ffc4cd4f8,,ThinkPad X1 Premium,High-quality thinkpad x1 premium with excellent features and premium build quality. Perfect for lapt...,,{},LAP-5970,2353.14,3,https://images.example.com/products/LAP-5970_1.jpg,7059.42
7e063362-0dcb-4f0b-a601-9107f92526f4,f90468e2-bdc2-41dc-9106-aabb330c05ea,5036a415-8d9e-4773-a44c-951eb09e8bab,,Smart Thermostat Pro,High-quality smart thermostat pro with excellent features and premium build quality. Perfect for sma...,,{},SMA-2978,706.03,4,https://images.example.com/products/SMA-2978_1.jpg,2824.12
3f4ca5a2-bcbe-4615-8d4f-9ba326666e27,f90468e2-bdc2-41dc-9106-aabb330c05ea,d055792c-1100-4430-b53b-28f620152e12,,VR Headset Deluxe,High-quality vr headset deluxe with excellent features and premium build quality. Perfect for gaming...,,{},GAM-7745,1742.66,1,https://images.example.com/products/GAM-7745_1.jpg,1742.66
2c830487-7248-425a-9252-63509c5164cc,9b62e70e-a832-4caf-8844-c13c4a1b42bf,ccbc6fa3-24ae-4d66-98f9-02e823fc2bf1,,PlayStation Console Premium,High-quality playstation console premium with excellent features and premium build quality. Perfect ...,,{},GAM-3374,1300.97,4,https://images.example.com/products/GAM-3374_1.jpg,5203.88
944c104f-f675-4de4-bf59-6b767027ddc8,9b62e70e-a832-4caf-8844-c13c4a1b42bf,e7a24dc7-db39-45a6-b963-d754586054a7,9cfd755c-d592-4348-9d72-05da7b8243de,Scarf Standard,High-quality scarf standard with excellent features and premium build quality. Perfect for accessori...,,"{""color"": ""Black"", ""size"": ""XXL""}",ACC-4623-BXXL,180.25,1,https://images.example.com/products/ACC-4623_1.jpg,180.25
503fc440-9ec4-4d33-88de-47bf2dc2723d,9b62e70e-a832-4caf-8844-c13c4a1b42bf,e8de662e-ea59-4ad2-b2f2-81952686ecea,,Scarf Basic,High-quality scarf basic with excellent features and premium build quality. Perfect for accessories ...,,{},ACC-9119,156.61,2,https://images.example.com/products/ACC-9119_1.jpg,313.22
8cfb6120-a79e-49de-9c5f-126c0326b6f3,9b62e70e-a832-4caf-8844-c13c4a1b42bf,a703f494-11dc-4d67-943c-bfa86b3c0b1d,,Beats Studio,High-quality beats studio with excellent features and premium build quality. Perfect for audio & hea...,,{},AUD-5699,94.38,4,https://images.example.com/products/AUD-5699_1.jpg,377.52
8de623ad-2d22-4db7-8e8d-dc46f88990bc,9b62e70e-a832-4caf-8844-c13c4a1b42bf,5b0642ff-710e-4889-b254-4170d2ecb9c6,,Action Camera Plus,High-quality action camera plus with excellent features and premium build quality. Perfect for camer...,,{},CAM-7109,880.36,1,https://images.example.com/products/CAM-7109_1.jpg,880.36
eccaef81-7e49-4364-b6f2-c8fb9fc33dd8,293d4af7-f81f-480a-a7cf-be7d7001229d,53fd0878-501b-4654-9800-c0f41d8fc01d,,JBL Free Premium,High-quality jbl free premium with excellent features and premium build quality. Perfect for audio &...,,{},AUD-3224,274.78,2,https://images.example.com/products/AUD-3224_1.jpg,549.56
0172ec55-43af-4c6f-8854-04169003c574,293d4af7-f81f-480a-a7cf-be7d7001229d,7241525b-2702-4832-8d94-cafbe821ca0e,,Summer Dress Standard,High-quality summer dress standard with excellent features and premium build quality. Perfect for wo...,,{},WOM-6294,225.69,1,https://images.example.com/products/WOM-6294_1.jpg,225.69
2c337f4f-b50f-42d1-a63a-8ebbf1136263,293d4af7-f81f-480a-a7cf-be7d7001229d,90a9e14a-1f65-4aff-a859-76baa86ea5b3,,Health Monitor Plus,High-quality health monitor plus with excellent features and premium build quality. Perfect for wear...,,{},WEA-8203,113.29,4,https://images.example.com/products/WEA-8203_1.jpg,453.16
